id,gtin,mpn,sku,name
macmall_451,,S530UADB51,,ASUS VivoBook S15 S530UA-DB51 - Core i5 8250U / 1.6 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD - 15.6in 1920 x 1080 (Full HD) - UHD Graphics 620 - 802.11ac; Bluetooth - gun metal gray (S530UA-DB51)
macmall_454,,CF311H05KM,,Panasonic Toughbook 31 Elite XL Public Sector Service Package - Core i7 5600U / 2.6 GHz - Win 7 Pro (includes Win 10 Pro License) - 16 GB RAM - 256 GB SSD - 13.1in touchscreen 1024 x 768 - HD Graphics 5500 - Wi-Fi - 4G - rugged - with Toughbook Preferred / Toughbook (CF-311H-05KM)
macmall_456,,20MU000TUS,,Lenovo ThinkPad A485 20MU - Ryzen 5 Pro 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2; NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi; Bluetooth - black (20MU000TUS)
macmall_460,,F542UADB71,,ASUS VivoBook 15in 8th Gen Intel Core i7-8550U Quad-Core 1.8GHz Notebook PC - 8GB RAM; 256GB SSD; 15.6in 1920x1080 (FHD); Intel HD Graphics 620; DVD-Writer; 802.11ac; Bluetooth 4.1Microsoft Microsoft Windows 10 Home 64-bit (F542UA-DB71)
macmall_467,,FX504GEES72,,ASUS TUF Gaming FX504GE-ES72 8th Gen Intel Core i7-8750H 6-Core 2.20GHz Notebook PC - 8GB DDR4; 256GB SSD; 15.6in IPS Full HD LCD; NVIDIA GeForce GTX 1050 Ti; 10/100/1000Mbps; 802.11ac; Bluetooth 5.0; Microsoft Windows 10 Home 64-Bit (FX504GE-ES72)
macmall_469,,20M9000HUS,,Lenovo ThinkPad P52 20M9 - Xeon E-2176M / 2.7 GHz - Win 10 Pro for Workstations 64-bit - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2; NVMe - 15.6in IPS touchscreen 3840 x 2160 (Ultra HD 4K) - Quadro P2000 / UHD Graphics P630 - Wi-Fi; Bluetooth - black (20M9000HUS)
macmall_470,,N580GDXB76T,,ASUS VivoBook Pro 15 N580GD 8th Gen Intel Core i7-8750H 6-Core 2.20GHz Notebook PC - 16GB RAM; 512GB SATA SSD; 15.6in UHD (3840x2160) Touchscreen Display; NVIDIA GeForce GTX 1050; Wi-Fi; Bluetooth 4.2; Webcam; Windows 10 Pro 64-bit (N580GD-XB76T)
macmall_473,,CF54J205VM,,Panasonic Toughbook 54 Premium Public Sector Service Package - Core i5 7300U / 2.6 GHz - Win 10 Pro - 8 GB RAM - 256 GB SSD - 14in IPS touchscreen 1920 x 1080 (Full HD) - HD Graphics 620 - Wi-Fi - 4G - with Toughbook Preferred / Toughbook Premier Service Level Progr (CF-54J2-05VM)
macmall_477,,MARCONIW60C,,Huawei USA Matebook D 2018 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 8GB RAM; 256GB SSD + 1TB HDD; 15.6in FHD (1920x1080) IPS Display; NVIDIA GeForce MX150; Wi-Fi; Bluetooth 4.1; Windows 10 Home 64-Bit - Silver (MARCONI-W60C)
macmall_478,,LAT237582SA,,Dell Latitude 7390 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB DDR4 SDRAM; 256GB SSD; 13.3in Touchscreen Display; Intel UHD Graphics 620; 802.11 ac; Bluetooth; Microsoft Windows 10 Pro 64-bit - Refurbished (LAT237582SA)
macmall_479,,LAT237600SA,,Dell Latitude 7390 8th Gen Intel Core i5-8250U Quad-Core 1.60GHz Notebook PC - 8GB DDR4 SDRAM; 256GB SSD; 13.3in Touchscreen FHD; Intel UHD Graphics 620; 802.11 ac; Bluetooth; Webcam; Microsoft Windows 10 Pro 64-bit - Refurbished (LAT237600SA)
macmall_480,,DP24R,,Dell Latitude 5490 - Core i5 7300U / 2.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 14in 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth (DP24R)
macmall_482,,TP510UQIH74T,,ASUS VivoBook Flip TP510UQ-IH74T 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 16GB RAM; 128GB SSD + 1TB HDD; 15.6in Touchscreen Display; NVIDIA GeForce 940MX; 802.11ac; Bluetooth 4.1; Lithium-ion; Microsoft Windows 10 Home 64-Bit - Star Grey (TP510UQ-IH74T)
macmall_486,,VM4K3,,Dell Latitude 5490 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 128 GB SSD Class 20 - 14in 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (VM4K3)
macmall_487,,VG4BMSKACGXX,,Getac V110G4 TAA GUSA INTEL CORE I7-7500U PRO (VG4BMSKACGXX)
macmall_491,,20MU000SUS,,Lenovo ThinkPad A485 20MU - Ryzen 7 Pro 2700U / 2.2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2; NVMe - 14in IPS touchscreen 1920 x 1080 (Full HD) - Radeon Vega 10 - Wi-Fi; Bluetooth - black (20MU000SUS)
macmall_492,,HU3C401EA,,Hyundai IT Thinnote 13 Intel Celeron N3450 Quad-Core 1.10GHz Ultrabook - 4GB RAM; 32GB Storage; 13.3in FHD IPS; Intel HD Graphics 500; Wifi; Microsoft Windows 10 Home  - Gold (HU3C401EA)
macmall_493,,HU4P401EA,,Hyundai IT Thinnote 14 Intel Pentium N4200 Quad-Core 1.10GHz Ultrabook - 4GB RAM; 32GB Storage; 14.1in FHD IPS; Intel HD Graphics 500; Wifi; Bluetooth 4.0; Microsoft Windows 10 Home  - Gold (HU4P401EA)
macmall_495,,4LU05UAABA,,HP Inc. ENVY x360 15-BQ110NR AMD Ryzen 5 2500U 2.0GHz 2-in-1 Notebook PC - 8GB RAM; 256GB SSD; 15.6in IPS Touchscreen FHD; Radeon Vega 8; 802.11ac; Bluetooth 4.2; Webcam; 1x USB-C; Microsoft Windows 10 Home (4LU05UAABA)
macmall_500,,NXGXZAA002,,Acer Swift 3 SF314-54-51Q6 - Core i5 8250U / 1.6 GHz - Win 10 Home 64-bit - 8 GB RAM - 1 TB HDD (16 GB SSD cache) - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - sparkly silver - kbd: US International (NX.GXZAA.002)
macmall_503,,G703GIXS71,,ASUS ROG Chimera G703GI-XS71 - Core i7 8750H / 2.2 GHz - Win 10 Pro 64-bit - 16 GB RAM - 256 GB (2x) SSD NVMe + 2 TB Hybrid Drive (8 GB flash) - 17.3in 1920 x 1080 (Full HD) - GF GTX 1080 - 802.11ac; Bluetooth (G703GI-XS71)
macmall_509,,4XN68UAABA,,HP Inc. 14-df0020nr - Core i3 8130U / 2.2 GHz - Windows 10 Home S - 4 GB RAM - 128 GB SSD - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - ash silver keyboard frame; natural silver (cover and base); vertical brushed pattern - kbd: US (4XN68UAABA)
macmall_510,,4WJ36UAABA,,HP Inc. Pavilion 13-an0010nr - Core i5 8265U / 1.6 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD NVMe - 13.3in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth -  sand blast matte finish in mineral silver and natural silver - kbd: US (4WJ36UAABA)
macmall_511,,210ANUY,,Dell XPS 13 9370 BTX Base - 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 8GB LPDDR3-1866MHz; 256GB PCIe SSD; 13.3in FHD (1920x1080) InfinityEdge Display; Intel UHD Graphics 620; Wi-Fi; Bluetooth; Windows 10 Home 64-bit - Silver (210-ANUY)
macmall_518,,81HG001HUS,,Lenovo Legion Y730 81HG 8th Gen Intel Core i5-8300H Quad-Core 2.30GHz Notebook PC - 16GB RAM; 128GB SSD + 1TB HDD; 17.3in FHD (1920x1080) IPS Display; NVIDIA GeForce GTX 1050 Ti; Wi-Fi; Bluetooth; Windows 10 Home 64-bit (81HG001HUS)
macmall_519,,81FK009VUS,,Lenovo 330-15ICH 81FK - Core i5 8300H / 2.3 GHz - Win 10 Home 64-bit - 8 GB RAM - 1 TB HDD (16 GB SSD cache) - 15.6in TN 1920 x 1080 (Full HD) - GF GTX 1050 / UHD Graphics 630 - Wi-Fi; Bluetooth - onyx black (81FK009VUS)
macmall_522,,81EU00G7US,,Lenovo Ideapad 530S-14IKB 81EU 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 16GB RAM; 512GB SSD; 14in WQHD (2560x1440) IPS Display; NVIDIA GeForce MX150; Wi-Fi; Bluetooth; Windows 10 Home 64-bit - Onyx Black (81EU00G7US)
macmall_523,,81HD001TUS,,Lenovo Legion Y730 8th Gen Intel Core i5-8300H Quad-Core 2.30GHz Notebook PC - 16GB RAM; 256GB SSD + 1TB HDD; 15.6in FHD (1920x1080) IPS Display; GeForce GTX 1050 Ti; WLAN 802.11ac; Bluetooth 4.1; 720p Camera; Windows 10 Home 64-bit (81HD001TUS)
macmall_525,,NXH0DAA003,,Acer Swift 5 SF514-52TP-84C9 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 16GB RAM; 512GB SSD; 14in FHD (1920x1080) CineCrystal IPS Touchscreen Display; Intel UHD Graphics 620; WLAN: 802.11ac; Windows 10 Pro (NX.H0DAA.003)
macmall_526,,W0Q65AARABAWPD5,,HP Inc. REF HP ENVY 15T-A (W0Q65AARABA-WPD5)
macmall_532,,INS187209SA,,Dell Alienware 15 R3 7th Gen Intel Core i7-7700HQ 2.8GHz Gaming Notebook PC - 16GB RAM; 1TB Hard Drive + 256GB SSD; 15.6in Full HD Anti Glare Display; NVIDIA GeForce GTX 1070; Gigabit Ethernet; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit (INS187209SA)
macmall_533,,4CH91UAABA,,HP Inc. 15.6 I58250U 8G 1T W10 2C (4CH91UAABA)
macmall_535,,MWSP4PENUSPPB,,PNY PREVAILPRO P4000 MAX-Q Design Upgraded PRO (MWS-P4P-ENUSP-PB)
macmall_537,,MWSP3PENUSPPB,,PNY PREVAILPRO P3000 Upgraded PRO (MWS-P3P-ENUSP-PB)
macmall_548,,M74F6,,Dell Latitude 7390 - 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 13.3in 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (M74F6)
macmall_551,,210AMWC,,Dell Inspiron 15 7000 series 7th Gen Intel Core i7-7700HQ Quad-Core 2.8GHz Notebook PC - 16GB RAM; 128GB SSD + 1TB HDD; 15.6in IPS FHD LED; NVIDIA GeForce GTX 1060; 10/100 Ethernet; Bluetooth 4.2; Microsoft Windows 10 64-bit (210-AMWC)
macmall_571,,80VG6,,Dell Latitude 7290 8th Gen Intel Core i7 8650U 1.9 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 12.5in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS - with 3 Years  ProSupport (80VG6)
macmall_576,,53010BLA,,Huawei USA MateBook D 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 16GB RAM; 256GB SSD + 1TB HDD; 15.6in Full HD (1920x1080) IPS Display; NVIDIA GeForce MX150; Wi-Fi; Bluetooth 4.1; Windows 10 Home 64-bit (53010BLA)
macmall_584,,PC50993,,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i7-4600U Dual-Core 2.10GHz; 8GB RAM; 750GB 7200rpm SATA; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0993)
macmall_585,,PC51083,,Dell Latitude E6440 Notebook - 14in HD Display; Intel Core i5-4300M Dual-Core 2.60GHz; 8GB RAM; 160GB SSD; DVD-ROM; Windows 10 Professional 64-bit - Refurbished (PC5-1083)
macmall_587,,PC50988,,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i7-4600U Dual-Core 2.10GHz; 4GB RAM; 320GB 7200rpm SATA; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0988)
macmall_588,,PC50990,,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i7-4600U Dual-Core 2.10GHz; 8GB RAM; 120GB SSD; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0990)
macmall_589,,PC50989,,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i7-4600U Dual-Core 2.10GHz; 4GB RAM; 500GB 7200rpm SATA; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0989)
macmall_591,,JHDTM,,Dell Latitude 7490 8th Gen Core i5 8250U 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (JHDTM)
macmall_593,,G703GSWS71,,ASUS ROG G703GS-WS71 Desktop Replacement Gaming Laptop; Unlocked Intel Core i7-8750H 2.2GHz processor; GTX 1070 8GB; 17.3” 144Hz 3ms G-SYNC Display; 1TB SSHD; 16GB DDR4; Windows 10 (G703GS-WS71)
macmall_594,,PC51129,,Dell Latitude E5450 Core i5-4210U 1.7GHz; 4GB RAM; 128GB SSD; NO ODD; 14in; Windows 10 Pro 64-bit - Refurbished (PC5-1129)
macmall_598,,PC51379,,Lenovo Refurbished ThinkPad T450 I5-5300U 2.3GHz/8GB RAM/500GB/14in/Win 10 Pro 64 (PC5-1379)
macmall_600,,NXEFJAA002,,Acer Chromebook Spin 13 CP713-1WN-55HT - Flip design - Core i5 8250U / 1.6 GHz - Chrome OS - 8 GB RAM - 64 GB eMMC - 13.5in IPS touchscreen 2256 x 1504 (WQHD) - UHD Graphics 620 - Wi-Fi; Bluetooth - StGray - kbd: US (NX.EFJAA.002)
macmall_601,,81B000MUUS,,Lenovo NOTEBOOK LN V330-14IKB I5 4G 4G 256G 10 (81B000MUUS)
macmall_602,,20L7005FUS,,Lenovo ThinkPad T480s 20L7 - Core i7 8550U / 1.8 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2; NVMe - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - WWAN upgradable - black (20L7005FUS)
macmall_603,,81D30003US,,Lenovo 330-15ARR Touch 81D3 - Ryzen 5 2500U / 2 GHz - Win 10 Home 64-bit - 12 GB RAM - 2 TB HDD - DVD-Writer - 15.6in touchscreen 1366 x 768 (HD) - Radeon Vega 8 - Wi-Fi; Bluetooth - platinum gray (81D30003US)
macmall_604,,81JB0004US,,Lenovo Lenovo IdeaPad 730S-13IWL Intel Core i5-8265U 1.60GHz 13.3in LCD Notebook - 8GB LPDDR3; 256GB SSD; 1920x1080 IPS; UHD Graphics 620; Bluetooth; WiFi; Camera; Win 10 Home (81JB0004US)
macmall_605,,81DJ000AUS,,Lenovo 330-15IKB Touch 81DJ - Core i3 8130U / 2.2 GHz - Win 10 Home 64-bit - 8 GB RAM - 2 TB HDD - DVD-Writer - 15.6in touchscreen 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - platinum gray (81DJ000AUS)
macmall_606,,I1659FWUX81ER,,Lenovo AOC/Lenovo Chromebook and Portable Display Bundle (I1659FWUX-81ER)
macmall_607,,20MF000KUS,,Lenovo ThinkPad X1 Extreme 20MF 8th Gen Intel i5-8400H Quad-Core 2.50GHz Notebook PC - 16GB RAM; 512GB SSD M.2 PCIe NVMe Opal2; 15.6in FHD (1920x1080) IPS Display; NVIDIA GeForce GTX 1050 Ti; Intel 9560ac 2x2 +BT5.0; IR & 720p Camera; Windows 10 Pro 64 (20MF000KUS)
macmall_609,,P65450,,MSI P65CREATOR I7-8750 GTX1070 32GB 512GSSD (P65450)
macmall_610,,81FB0005US,,Lenovo 330S-15ARR 81FB - Ryzen 5 2500U / 2 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi; Bluetooth - platinum gray (81FB0005US)
macmall_611,,5KU71UTABA,,HP Inc. 450PB G5 I5/2.5 2C 15.6 4GB 500GB W10P (5KU71UTABA)
macmall_613,,81AC003EUS,,Lenovo 720S-15IKB 81AC - Core i7 7700HQ / 2.8 GHz - Win 10 Pro 64-bit - 4 GB RAM - 256 GB SSD NVMe - 15.6in IPS 1920 x 1080 (Full HD) - GF GTX 1050 Ti Max-Q / HD Graphics 630 - Wi-Fi; Bluetooth - iron gray (81AC003EUS)
macmall_614,,UX430UNNB71,,ASUS ZenBook 14 UX430UN-NB71 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 8GB RAM; 256GB M.2 SATA SSD; 14in FHD; NVIDIA GeForce MX150; 802.11ac; Bluetooth 4.1; Fingerprint reader; Microsoft Windows 10 Home 64-Bit (UX430UN-NB71)
macmall_615,,81DE0085US,,Lenovo 330-15IKBR 81DE - Core i3 8130U / 2.2 GHz - Win 10 Home 64-bit - 8 GB RAM - 1 TB HDD - DVD-Writer - 15.6in 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - platinum gray - kbd: English (81DE0085US)
macmall_617,,5CY84UTABA,,HP Inc. EliteBook 840 G5 7th Gen Intel Core i5-7300U 2.6GHz Notebook PC - 8GB RAM; 256GB SSD; 14in IPS 1920 x 1080 (Full HD) Touchscreen Display; Intel HD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit (5CY84UTABA)
macmall_618,,NXVGVAA002,,Acer TravelMate P2510-G2-M-56AT - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD - 15.6in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - black - kbd: US International (NX.VGVAA.002)
macmall_619,,NXVGVAA001,,Acer TravelMate P2510-G2-M-317P - Core i3 8130U / 2.2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 128 GB SSD - 15.6in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - black - kbd: US International (NX.VGVAA.001)
macmall_620,,I1659FWUX81ES,,Lenovo AOC/Lenovo Chromebook and Portable Display Bundle (I1659FWUX-81ES)
macmall_621,,S530UADB51IG,,ASUS VivoBook S15 S530UA-DB51IG - Core i5 8250U / 1.6 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD - 15.6in 1920 x 1080 (Full HD) - UHD Graphics 620 - 802.11ac; Bluetooth - icicle gold (S530UA-DB51-IG)
macmall_622,,4HU49UTABA,,HP Inc. 255 G6 - A6 9220 / 2.5 GHz - Win 10 Home 64-bit - 4 GB RAM - 500 GB HDD - DVD-Writer - 15.6in TN 1366 x 768 (HD) - Radeon R4 - Wi-Fi; Bluetooth - dark ash silver; fresh woven texture - kbd: US (4HU49UTABA)
macmall_623,,5LA08UTABA,,HP Inc. ProBook 430 G5 7th Gen Intel Core i7-7500U Dual-core 2.70GHz Notebook PC - 16GB DDR4 SDRAM; 256GB SSD; 13.3in LCD; Intel HD Graphics 620; Gigabit Ethernet; 802.11ac; Microsoft Windows 10 Pro 64-bbit (5LA08UTABA)
macmall_625,,3YV96UTABA,,HP Inc. SBUY ZB15UG5 I5-8250U 15 16GB/512 PC IN (3YV96UTABA)
macmall_629,,20LW0033US,,Lenovo ThinkPad L580 20LW - Core i3 8130U / 2.2 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 15.6in 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - black (20LW0033US)
macmall_630,,81B1001FUS,,Lenovo NOTEBOOK LN V330-14ARR RYZEN3 4G 500 10 (81B1001FUS)
macmall_631,,NXGXGAA009,,Acer Swift 1 SF114-32-P7BG - Pentium Silver N5000 / 1.1 GHz - Windows 10 Home 64-bit in S mode - 4 GB RAM - 64 GB eMMC - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 605 - Wi-Fi; Bluetooth - sparkly silver - kbd: US International (NX.GXGAA.009)
macmall_634,,LQR00024,,Microsoft Surface Laptop 2 - Core i7 8650U / 1.9 GHz - Win 10 Pro - 8 GB RAM - 256 GB SSD - 13.5in touchscreen 2256 x 1504 - UHD Graphics 620 - Wi-Fi; Bluetooth - burgundy - kbd: English - North America - commercial (LQR-00024)
macmall_635,,5JC65UTABA,,HP Inc. EliteBook 850 G5 7th Gen Intel Core i7-7600U 2.8GHz Notebook PC - 16GB RAM; 512GB SSD; 15.6” IPS eDP + PSR anti-glare LED Display; Intel HD Graphics 620; 802.11a/b/g/n/ac; Bluetooth 4.2; Microsoft Windows 10 Pro 64-bit (5JC65UTABA)
macmall_636,,5HT18UTABA,,HP Inc. ProBook 450 G5 - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 15.6in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - kbd: US (5HT18UTABA)
macmall_637,,5JX85UTABA,,HP Inc. SmartBuy EliteBook 840 G5 7th Gen Intel Core i7-7600U 2.8GHz Notebook PC - 16GB RAM; 512GB SSD; 14” IPS LED-backlit (1920 x 1080) Display; Gigabit Ethernet; Microsoft Windows 10 Pro 64-bit (5JX85UTABA)
macmall_638,,81FL006FUS,,Lenovo 330-17ICH 81FL - Core i7 8750H / 2.2 GHz - Win 10 Home 64-bit - 12 GB RAM - 1 TB HDD (16 GB SSD cache) - 17.3in IPS 1920 x 1080 (Full HD) - GF GTX 1050 / UHD Graphics 630 - Wi-Fi; Bluetooth - onyx black (81FL006FUS)
macmall_639,,5JR26UTABA,,HP Inc. EliteBook 830 G5 7th Gen Intel Core i7-7500U 2.7GHz Notebook PC - 8GB RAM; 256GB SSD; 13.3in IPS 1920 x 1080 (Full HD) Display; Intel HD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit (5JR26UTABA)
macmall_640,,P65020,,MSI P65 Creator 8RE-020 8th Gen Intel Core i7-8750H 6-Core 2.20GHz Notebook PC - 16GB RAM; 512GB SSD; 15.6in FHD (1920x1080) Anti-Glare IPS Display; NVIDIA GeForce GTX1060; 802.11ac 2x2; Bluetooth 5.0; Webcam; Windows 10 Pro - Aluminum Silver (P65020)
macmall_641,,3RB67UPABA,,HP Inc. EliteBook 1040 G4 7th Gen Intel Core i7-7600U 2.8GHz Notebook PC - 16GB RAM; 512GB SSD; 14in IPS Display; Microsoft Windows 10 Pro 64-bit (3RB67UPABA)
macmall_643,,20M9000JUS,,Lenovo ThinkPad P52 20M9 - Core i7 8750H / 2.2 GHz - Win 10 Pro 64-bit - 16 GB RAM - 256 GB SSD TCG Opal Encryption 2; NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Quadro P1000 / UHD Graphics 630 - Wi-Fi; Bluetooth - black (20M9000JUS)
macmall_647,,D5V23,,Dell Latitude 5290 8th Gen Intel Core i5 8250U 1.6 GHz; 8GB RAM; 256GB SSD Class 20 - 12.5in 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - Windows 10 Pro 64-bit (D5V23)
macmall_651,,CF54EP097VM,,Panasonic Toughbook 54 Performance - Core i5 6300U / 2.4 GHz - Win 10 Pro - 8 GB RAM - 500 GB HDD - DVD SuperMulti - 14in IPS 1920 x 1080 (Full HD) - FirePro M5100 - with Toughbook Preferred (CF-54EP097VM)
macmall_663,,640V4,,Dell Chromebook 5190 Education - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6in 1366 x 768 (HD) - HD Graphics 500 - Wi-Fi - BTS - with 1 Year  Mail-In Service (640V4)
macmall_669,,VG5J0,,Dell Latitude 7290 - 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 12.5in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS - with 3 Years  ProSupport (VG5J0)
macmall_674,,P35XV6PC4D,,GIGA-BYTE Technology P35X v6 - Intel Core i7- 6700HQ; 16GB DDR4 2400 RAM; 1TB 7200RPM HDD + 512GB M.2 SATA SSD; NVIDIA GeForce GTX 1070; 15.6in 1080p LCD; Windows 10 Home 64-Bit (P35XV6-PC4D)
macmall_677,,LQR00038,,Microsoft Surface Laptop 2 - Core i7 8650U / 1.9 GHz - Win 10 Pro - 8 GB RAM - 256 GB SSD - 13.5in touchscreen 2256 x 1504 - UHD Graphics 620 - Wi-Fi; Bluetooth - cobalt blue - kbd: English - North America - commercial (LQR-00038)
macmall_678,,2EX20USABA,,HP Inc. EliteBook x360 1030 G2 7th Gen Intel Core i5-7300U Dual-Core 2.60GHz Notebook PC - 16GB RAM; 256GB SSD; 13.3in FHD (1920x1080) Touchscreen Display; Intel HD Graphics 620; Wi-Fi; Bluetooth; Windows 10 Pro 64-bit (2EX20USABA)
macmall_679,,20KES5C500,,Lenovo NOTEBOOK TP X280 16G 512 W10P (20KES5C500)
macmall_680,,20LM0004US,,Lenovo ThinkPad Yoga 11e 20LM - Flip design - Core m3 7Y30 / 1 GHz - Win 10 Pro 64-bit - 4 GB RAM - 256 GB SSD NVMe - 11.6in IPS touchscreen 1366 x 768 (HD) - HD Graphics 615 - Wi-Fi; Bluetooth - black (20LM0004US)
macmall_681,,20M9000PUS,,Lenovo ThinkPad P52 20M9 - Xeon E-2176M / 2.7 GHz - Win 10 Pro for Workstations 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2; NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Quadro P2000 / UHD Graphics P630 - Wi-Fi; Bluetooth - black (20M9000PUS)
macmall_684,,3YW02UTABA,,HP Inc. ZBook 15u G5 Mobile Workstation - Core i7 8550U / 1.8 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD NVMe; TLC - 15.6in IPS 1920 x 1080 (Full HD) - Radeon Pro WX 3100 / HD Graphics 620 - Wi-Fi; Bluetooth - turbo silver - kbd: US (3YW02UTABA)
abt_141,89065,,,Apple MacBook Pro 15in Space Gray Touch Bar And Touch ID 2.6GHz Intel Core i7 1TB SSD Laptop Computer
abt_133,89565,,,Apple MacBook Pro 15in Space Gray Touch Bar And Touch ID 2.6GHz Intel Core i7 512GB SSD Laptop Comput
abt_72,89587,,,Apple MacBook Pro 13in Space Gray Touch Bar And Touch ID 2.3GHz Intel Core i5 256GB SSD Computer
abt_139,89654,,,Apple MacBook Pro 13in Space Gray Touch Bar And Touch ID 2.3GHz Intel Core i5 512B SSD Laptop Compute
abt_138,89745,,,Apple MacBook Pro 13in Space Gray Laptop Computer
abt_151,89950,,,Apple MacBook Air 13in Gold 1.6GHz Intel Core i5 Notebook Computer
abt_152,89951,,,Apple MacBook Air 13in Space Gray 1.6GHz Intel Core i5 Notebook Computer
ebay_128,19321783264,,,  Asus Q325UA 2-in-1 - 13.3in FHD Touch - i7-7500U - 16GB Memory - 512GB SSD - Gray
ebay_147,22265714492,,,  Toshiba Satellite C55D-A5170 AMD E1-2100 1GHz 4GB 500GB DVDRW WiFi 15.6 8.1
sdicraft_615,27242900769,DPTRP1B,SODPTRP1B,Sony 13.3in 16GB DPT-RP1 Digital Paper System
ebay_165,28841185021,,,  BLACK COBRA Panasonic Toughbook CF-31 • GPS • 16GB • 480GB SSD • DVD • Win 7 10
ebay_6,36725723474,,,  Netbook Samsung N150 Plus HDD 250GB Intel Atom 1.66GHz RAM 1GB black red frame
