clusterID,Values,Size,IDs
cluster_2301, GETBE43Z5DAEGXX; , 1,techcrave_1053; 
cluster_4877, PACF311700KM; 885170317055; CF311700KM; , 1,sdicraft_214; 
cluster_6177, PC51010; , 1,macmall_149; 
cluster_16670, 3RF09UTABA; 192545006231; 40978433; , 2,macmall_579; pcmg_537; 
cluster_6387, DC4NH70UTCA; 192545798280; , 1,kaizyr_213; 
cluster_21750, 20L50010US; 192330092630; 191114378243; 40976665; 817478; , 5,microcenter_72; savingslots_6; bestbuy_814; howardcomputer_101; pcmg_112; 
cluster_16093, 886598049313; 13AH0075NR; , 2,antonline_1116; savingslots_418; 
cluster_18884, 884116281054; , 3,antonline_1050; rlsteinway_48; techcrave_1966; 
cluster_20207, 824142167144; WLAOFKLPIWAIXCMX; WT75005; , 3,massgenie_2; antonline_742; howardcomputer_1621; 
cluster_11953, DBPACBVOPWOXMX7B; 192545310819; , 1,massgenie_344; 
cluster_2809, 62118122012; 658044867; , 1,walmart_590; 
cluster_8783, LEN20HH0049US; , 1,techcrave_1158; 
cluster_12313, 1WN54UPABA; 11862; , 1,nautilusnet_20; 
cluster_9328, 889899417430; , 1,techcrave_715; 
cluster_22020, 889894863058; V1H00UTABA; 20LW003NUS; ZM1ZP5NJSPZBPJVM; HE820G3V1H00; 48AFCE54D7DAD125; , 5,savingslots_301; massgenie_602; massgenie_691; sdicraft_109; antonline_426; 
cluster_2960, B01N9QKYZ9; FX502VMAS73; 190781487401; , 1,nautilusnet_47; 
cluster_11359, 889349602782; , 1,techcrave_1810; 
cluster_14339, HE850G53RS08; 3RS08UTABA; 192545016681; , 1,sdicraft_281; 
cluster_7877, 41099930; PC51175; , 1,pcmg_326; 
cluster_12020, 751035919; , 1,walmart_246; 
cluster_9370, GETB300G7I7TOY; , 1,techcrave_2259; 
cluster_1666, 192545915632; 4QK81UTABA; , 1,howardcomputer_983; 
cluster_2111, 20M9000GUS; 192651172004; , 1,howardcomputer_1645; 
cluster_5256, 4713883293136; NX.GGLEK.005; , 1,box_0368; 
cluster_7083, 615317534027; 895616128; , 1,walmart_497; 
cluster_3975, 4C15R; 5397184034583; , 1,box_0131; 
cluster_9437, 889296847052; , 1,techcrave_636; 
cluster_5625, GETBA73B5DAEEXX; , 1,techcrave_2309; 
cluster_14122, B01N7W53PR; N3JC6; 889349135716; , 1,electronicsface_122; 
cluster_13925, 4250519948713; XMGA507VEgzf; B06XTHG2W1; , 1,gdxtech_63; 
cluster_17508, CF54D9871VM; 192545002752; B01MRVYHL6; 885170306561; , 2,howardcomputer_237; nautilusnet_90; 
cluster_17961, 30023346; 4015625608070; , 2,box_0098; box_0099; 
cluster_1210, 889894895387; V1N29AWABA; , 1,howardcomputer_2003; 
cluster_2210, 637665284201; 198565018; , 1,walmart_513; 
cluster_5096, 192158886435; , 1,antonline_1014; 
cluster_3317, RLKXUGG0ICR9F70P; 191114767832; , 1,massgenie_896; 
cluster_709, 1XF06PADEMO; 290088101908; , 1,jw_60; 
cluster_8223, LE500E81ER07; 192158688022; 81ES0007US; , 1,bhphotovideo_9; 
cluster_5149, HPI1LA18USABA; , 1,techcrave_342; 
cluster_4884, HPIK4P35USABA; , 1,techcrave_572; 
cluster_7599, GL638RC658AU; , 1,jw_184; 
cluster_18256, 825633434066; E54401552; 56218239; , 2,bestbuy_466; walmart_524; 
cluster_15816, 889661181019; PS581U00Y01L; , 2,techcrave_291; howardcomputer_203; 
cluster_7743, TSVR2200; 811842056328; , 1,bestbuy_367; 
cluster_16805, BBYG0WD5FX; 884116255277; , 2,bestbuy_414; truecurate_428; 
cluster_8274, 290088105890; 20ARS08M00EXLEASE; , 1,jw_76; 
cluster_22164, 191376014637; 192651208994; 41243886; IN4AU194; TP401CADHM4T; 20KU001KUS; , 7,antonline_773; pcmg_146; macmall_98; savingslots_484; microcart_229; antonline_521; savingslots_549; 
cluster_13034, 888863833702; PRM7520WYDRD; , 1,electronicsface_8; 
cluster_7143, XBUYEDUE558002; 611343101981; , 1,howardcomputer_1443; 
cluster_9721, , 1,abt_146; 
cluster_10667, 190781286707; , 1,techcrave_838; 
cluster_14105, 193424030064; , 1,antonline_46; 
cluster_9826, 885170331174; , 1,techcrave_1500; 
cluster_8559, 1DL20EAABD; 190781540403; B01MSD9L7S; , 1,gdxtech_33; 
cluster_11662, DC1GE44UTBCA; 190781383666; , 1,kaizyr_67; 
cluster_18539, 192158562780; 20LW0003US; , 2,techcrave_1384; howardcomputer_1269; 
cluster_5183, Z0UKMPXT24BH; APMBPKMPXT24; , 1,sdicraft_12; 
cluster_13031, 753218988041; DTHW1320H; , 1,bestbuy_968; 
cluster_12553, B01M2U8SOQ; 884116260059; 12a009nr; , 1,electronicsface_195; 
cluster_14543, 871981006097; , 1,buydig_95; 
cluster_9708, 889661184027; , 1,techcrave_1635; 
cluster_3111, 192330797009; , 1,techcrave_1390; 
cluster_4389, 1JD32UTABA; 190781697794; , 1,macmall_311; 
cluster_18799, 20L5005CUS; 192651091152; IN4AR759; , 3,macmall_515; microcart_231; howardcomputer_1535; 
cluster_522, 889899487990; W5P43USABA; , 1,howardcomputer_2243; 
cluster_20464, 1NM40UTABA; IN8V8778; HE1030G21N40; 190781978886; , 3,microcart_79; howardcomputer_1899; sdicraft_357; 
cluster_18343, 889842242294; , 2,antonline_30; buydig_98; 
cluster_2220, VX9B7R1AFF2B0AUS; , 1,howardcomputer_1873; 
cluster_1005, HPIM8X31USABA; , 1,techcrave_631; 
cluster_1079, NXGSFAA005; 191114869703; , 1,macmall_452; 
cluster_6836, NOT05018; 9S716P612070; 4719072570439; , 1,cclonline_16; 
cluster_8877, HPI1AJ93USABA; , 1,techcrave_299; 
cluster_10692, 529117529; 884116254744; , 1,walmart_476; 
cluster_10646, 178297343; 615317534393; , 1,walmart_943; 
cluster_17336, 884116292760; I3185A760GRY; , 2,savingslots_646; truecurate_478; 
cluster_5959, BWJ117|4GB; , 1,portableone_264; 
cluster_12475, GA00123US; 842776102287; , 1,bestbuy_551; 
cluster_10906, 190793581623; B01LD4MGR6; E5575G75MD; , 1,electronicsface_285; 
cluster_14636, RJEYLR8FASMPCVZQ; 193124794570; , 1,massgenie_241; 
cluster_4448, Z0V0|29GHZ|555X|16GB|4TB|En; , 1,portableone_82; 
cluster_8704, 4719072567323; 9S7-16Q211-010; , 1,box_0222; 
cluster_2059, 889842193213; FJX00003; B07235S2XH; , 1,gdxtech_140; 
cluster_8281, CF54DP134VM; 885170321144; , 1,howardcomputer_1555; 
cluster_22012, 190576699040; 80US0002US; , 5,antonline_687; abt_18; savingslots_649; macmall_353; bestbuy_768; 
cluster_7622, 888182876268; , 1,techcrave_512; 
cluster_8072, GS73Stealth016; 824142160619; , 1,cukusa_19; 
cluster_5374, TWDS14SPG5R5IM0N9; , 1,techcrave_1040; 
cluster_3899, 885170313309; , 1,techcrave_1480; 
cluster_21924, 191114412275; R5571TG51A3; X540UADB51; , 5,truecurate_105; bestbuy_45; buydig_474; antonline_1112; savingslots_528; 
cluster_684, IN5GB772; 884116298335; MCMG6; , 1,microcart_36; 
cluster_12349, LEN20JNS0R108; , 1,techcrave_1177; 
cluster_7309, 638267987125; 156629337; , 1,walmart_346; 
cluster_16953, 192651171854; , 2,techcrave_259; antonline_608; 
cluster_1041, 191114412022; ACA51551G71R; NXGP5AA005; , 1,sdicraft_194; 
cluster_17281, 4WV48EA#ABU; 4WV48EAABU; NOT05586; 193015965263; , 2,box_0137; cclonline_40; 
cluster_20044, 884116260240; LATI5580H4G86P; , 3,techcrave_1949; truecurate_174; antonline_1182; 
cluster_9731, 190780291122; X9N34USABA; , 1,howardcomputer_2169; 
cluster_15331, 192330666473; 41563241; 81AX00H6USMB; , 2,macmall_303; pcmg_108; 
cluster_9135, 193015851733; , 1,antonline_71; 
cluster_21237, 81FY000SUS; 192158787824; IN2PR688; , 4,microcart_154; macmall_351; truecurate_422; bestbuy_731; 
cluster_6989, NXGC2AA016; 191114118443; ACCB3431C99D; , 1,bhphotovideo_88; 
cluster_9159, 20HH000UUS; 191376354092; , 1,truecurate_525; 
cluster_4519, 191114501702; NXGUJAA001; , 1,howardcomputer_1111; 
cluster_9119, G703GS-E5001R; 4718017001656; , 1,box_0288; 
cluster_14644, 190198687340; , 1,abt_60; 
cluster_18201, 190781580164; , 2,antonline_348; buydig_90; 
cluster_20349, 192545210690; 201069437; , 3,savingslots_591; walmart_323; antonline_295; 
cluster_12218, 889661173311; , 1,techcrave_1588; 
cluster_11813, APIPPW5110RG; 190198315533; MPGL2LLA; , 1,sdicraft_605; 
cluster_3160, 192545310345; , 1,techcrave_388; 
cluster_13293, P65450; , 1,macmall_609; 
cluster_1866, CF54F101KM; , 1,howardcomputer_649; 
cluster_4314, R2XLEN9MULHB0IRG; 192545810418; , 1,massgenie_72; 
cluster_10264, 40661421; 191628411320; 2HU33UTABA; , 1,pcmg_241; 
cluster_2260, OAETZTTJKCXRIXDM; 192330430982; , 1,massgenie_53; 
cluster_4330, B01LX82HT7; NXGECAA001;E577450SY; 190793592377; , 1,electronicsface_295; 
cluster_4870, LATI729080VG6; 192330209298; , 1,savingslots_109; 
cluster_14006, 192545368582; 15MCP0012DX; , 1,bestbuy_652; 
cluster_7507, 884116235033; NXH27; , 1,macmall_675; 
cluster_14091, SQYMCKMMVEU8R6TU; 889842249514; , 1,massgenie_238; 
cluster_10690, NXH1CAA001; 841631128127; , 1,bestbuy_61; 
cluster_16248, 889661155874; PT573U03D00E; , 2,howardcomputer_2223; techcrave_1626; 
cluster_2794, 190725235983; , 1,savingslots_645; 
cluster_11153, 197360459; 190780203941; , 1,walmart_782; 
cluster_3049, NX.GK4EK.011; , 1,box_0372; 
cluster_1525, B071Y2ZTS9; 190151740808; , 1,electronicsface_271; 
cluster_4685, V1H60UT; 884116283300; , 1,savingslots_253; 
cluster_11521, CF54DX158VM; 885170314696; , 1,howardcomputer_2233; 
cluster_2004, DC4TB96UTCA; 193015100855; , 1,kaizyr_140; 
cluster_4135, Z0U2MNYL23BH; APMBU2MNYL23; , 1,sdicraft_51; 
cluster_2234, 190781337195; DC1FX40UTBCA; , 1,kaizyr_56; 
cluster_19760, 884116260271; LATI7480CT1FM; 5EB7615D2CF3D35; , 3,massgenie_859; truecurate_254; techcrave_1989; 
cluster_21426, 192545300124; BIXQDYDWYBJLOJGS; , 4,techcrave_93; buydig_359; massgenie_421; antonline_180; 
cluster_14215, 644366555; 889800985379; , 1,walmart_819; 
cluster_11478, 190781005766; , 1,techcrave_851; 
cluster_16469, 20L50013US; IN2QH575; 192330088596; , 2,microcart_235; howardcomputer_2151; 
cluster_7954, 4015625607486; 30023186; , 1,box_0097; 
cluster_6839, 501167895; , 1,walmart_574; 
cluster_16122, 1BS53UTABA; HE850G41BS53; 190781385769; , 2,howardcomputer_193; sdicraft_189; 
cluster_1836, 888793337059; , 1,techcrave_544; 
cluster_4971, 41039293; PC50979; , 1,pcmg_387; 
cluster_11499, SNOW0P84EPRABA; , 1,techcrave_697; 
cluster_3344, FUJBUK0010000WAAAFE; , 1,techcrave_915; 
cluster_12494, B01KYEI5V2; 813567024866; T6E10UTABA; , 1,electronicsface_207; 
cluster_4230, DCTP410UADS71TCA; 889349932636; , 1,kaizyr_18; 
cluster_12014, GETBA7325FAEXXX; , 1,techcrave_2270; 
cluster_8411, 885170303812; CF54D300VM; , 1,macmall_596; 
cluster_12040, CF54F0008KM; 885170299283; , 1,howardcomputer_481; 
cluster_12041, 316902106; , 1,walmart_852; 
cluster_8927, CF54G2851VM; , 1,howardcomputer_1605; 
cluster_4188, LEN20LF000JUS; , 1,techcrave_1332; 
cluster_6892, HPI4TB35UTABA; , 1,techcrave_130; 
cluster_3402, Z0V1|29GHZ|560X|32GB|2TB|En; , 1,portableone_80; 
cluster_10707, 192545597142; KMPEYLLA4WQHRRYM; , 1,massgenie_888; 
cluster_4983, HE11EE2UM05; 192018058538; 2UM05UTABA; , 1,sdicraft_225; 
cluster_1558, 3JW91EA#ABU; 192545115131; , 1,box_0112; 
cluster_2611, 889899905050; , 1,techcrave_752; 
cluster_96, 40800310; 191114249390; NXGPZAA001; , 1,pcmg_661; 
cluster_571, 190780348987; , 1,techcrave_786; 
cluster_9511, LFA9MAJDOKHE9LUN; 661541393398; , 1,massgenie_206; 
cluster_13900, Z0V0|29GHZ|560X|16GB|256GB|En; , 1,portableone_78; 
cluster_8406, 719192619395; , 1,buydig_41; 
cluster_10560, 4QW30EA#ABU; 193015154278; , 1,box_0134; 
cluster_10285, Z0VD|16GHz|8GB|128GB|En; , 1,portableone_26; 
cluster_18682, 192563389484; 302802390; , 3,galleon_30; walmart_872; antonline_499; 
cluster_1906, 80X4000WUS; 191376732791; , 1,howardcomputer_1557; 
cluster_15857, 191628411290; 2HU31UTABA; , 2,macmall_286; antonline_331; 
cluster_738, 4718017055314; K570UD-DM276T; , 1,box_0331; 
cluster_10375, GETBE2325ACEDXX; , 1,techcrave_2456; 
cluster_13855, 50910397; 825633356597; , 1,walmart_586; 
cluster_6178, NXM94AA006;R75725893; B00QXW18VE; 889349625354; , 1,electronicsface_110; 
cluster_6234, LEF1481HA000; 81HA0008US; , 1,bhphotovideo_127; 
cluster_10870, GETBE23LSDAEDXX; , 1,techcrave_2558; 
cluster_13318, 725184088889; , 1,techcrave_650; 
cluster_1334, GETBE23Y5FAEDXX; , 1,techcrave_2587; 
cluster_10537, SNOLAT186432SA; , 1,techcrave_2144; 
cluster_10900, 4713883532440; NX.GV8EK.008; , 1,box_0397; 
cluster_1777, ZA3S0058US; 192330702072; , 1,bestbuy_847; 
cluster_4485, SB8MC5DAB8KX|4GB; , 1,portableone_270; 
cluster_5172, 611343101844; 6PQBAGXKEHEEIVPU; , 1,massgenie_784; 
cluster_3185, 888793240397; , 1,techcrave_538; 
cluster_818, W0S99UT; 889296973140; , 1,savingslots_558; 
cluster_6962, GF638RD241AU; , 1,jw_183; 
cluster_2041, 190781205616; , 1,techcrave_313; 
cluster_5743, 889349821497; , 1,techcrave_1874; 
cluster_13773, V3372T5051; 884116260202; B01682HZAQ; , 1,electronicsface_191; 
cluster_4119, PC51127; , 1,macmall_34; 
cluster_20177, 191114433652; , 3,buydig_174; antonline_1100; techcrave_151; 
cluster_11990, 4XS6HI7JGIT1KD0B; 192545006194; , 1,massgenie_930; 
cluster_8618, TWDER83KR17BM5M8N9; , 1,techcrave_1011; 
cluster_9907, G35797009BLK; 889894931689; , 1,savingslots_256; 
cluster_185, 888182738153; , 1,techcrave_487; 
cluster_7429, 889296460985; , 1,techcrave_600; 
cluster_2947, 889661163039; , 1,techcrave_1560; 
cluster_11763, LJUTYYYVVATMH0FQ; 192018015333; , 1,massgenie_704; 
cluster_9125, UX360CAAH51T; B01LYYUWNM; , 1,nautilusnet_75; 
cluster_2321, 41386922; 20MU000QUS; 192651232142; , 1,pcmg_269; 
cluster_18086, 888863968787; NXVDSAA003; , 2,techcrave_1731; howardcomputer_535; 
cluster_7128, 822338; 696897736841; DELLNB0040030; , 1,microcenter_59; 
cluster_6996, 889233046869; 20D90017US; , 1,howardcomputer_1421; 
cluster_8860, 885170313248; CF54DP019VM; , 1,howardcomputer_699; 
cluster_13990, 642148195; 655222780768; , 1,walmart_425; 
cluster_10954, 889894608956; , 1,techcrave_676; 
cluster_4538, 191376436798; 20HB001HUS; , 1,howardcomputer_793; 
cluster_12933, 107562523; , 1,walmart_309; 
cluster_9218, 193124617305; 81FL0063AU; , 1,jw_150; 
cluster_4736, 885170317055; CF311700KM; , 1,howardcomputer_167; 
cluster_12927, PC51340; 825633458147; , 1,macmall_113; 
cluster_9031, 889899366103; , 1,techcrave_709; 
cluster_12689, B01M7UUE03; CFC2C6GZXKM; , 1,nautilusnet_91; 
cluster_7490, MP6H2LLA; APIPPW2512S; 190198282811; , 1,sdicraft_603; 
cluster_18844, 3AW55AV; 192018236905; , 3,cukusa_62; cukusa_55; cukusa_34; 
cluster_13188, 192330091879; 20L50019US; , 1,howardcomputer_921; 
cluster_5586, 192330091664; , 1,antonline_792; 
cluster_18420, 889349932629; , 2,antonline_913; techcrave_1872; 
cluster_20438, 192545008600; 3RF79UTABA; HE840G53RF79; TWXIK2OKUPL1T45H; , 3,massgenie_793; antonline_86; sdicraft_253; 
cluster_11627, 190780180709; X9T86UTABA; HEZ15G3T86UT; , 1,sdicraft_389; 
cluster_14481, PC51274; , 1,macmall_183; 
cluster_7584, 20FU004EUS; 190940670415; , 1,howardcomputer_591; 
cluster_14247, 193015850279; , 1,antonline_7; 
cluster_14300, FUJCE4UD30000PAABAX; , 1,techcrave_937; 
cluster_2035, 190198205476; , 1,abt_59; 
cluster_4883, 144744030; , 1,walmart_867; 
cluster_5371, 6FG3NIYKNPGC2H52; 192940951709; , 1,massgenie_878; 
cluster_20206, 192018998186; HE830G53RB39; 3RB39UTABA; IN2RU585; , 3,sdicraft_271; microcart_114; howardcomputer_687; 
cluster_21940, 190781678328; 1NL40UTABA; HEZB17G4NL40; 3RS18UT; LCOPIAOYBHLISQRC; , 5,massgenie_430; sdicraft_485; macmall_335; antonline_267; savingslots_105; 
cluster_3736, 9S7-17A311-200; 4719072571252; , 1,box_0240; 
cluster_10922, 192330412568; , 1,antonline_848; 
cluster_1570, 889899729243; , 1,techcrave_726; 
cluster_13952, DAG00010; 889842204995; B071YPBZK9; , 1,gdxtech_45; 
cluster_11020, 805150; 192330209380; 20LD001HUS; , 1,microcenter_28; 
cluster_3197, 889661170662; , 1,techcrave_1573; 
cluster_1180, 652012791980; 652012791980R; 805739; , 1,microcenter_22; 
cluster_21352, 191114297797; F542UADH71; SW5125255YD; , 4,savingslots_431; antonline_1130; bestbuy_122; truecurate_31; 
cluster_529, NX.VEPEK.007; 4713883208352; , 1,box_0414; 
cluster_6323, 190781891666; , 1,antonline_336; 
cluster_4088, R3SL240G; B01DMQDIGQ; 4897065180961; , 1,gdxtech_86; 
cluster_1469, HEX21012EP92; 190781714545; 1PH92UTABA; , 1,sdicraft_340; 
cluster_17958, PC51013; 41039323; , 2,macmall_150; pcmg_298; 
cluster_6059, RH02N; DECB11RH02N; 884116261834; , 1,bhphotovideo_79; 
cluster_21100, 889349989166; S530UADB51YL; 81HA0008US; , 4,savingslots_552; antonline_697; techcrave_1858; bestbuy_350; 
cluster_12624, 16MV9V89ZMNZQVFY; 192545006231; , 1,massgenie_563; 
cluster_21391, 884116293804; XPS95705804SLV; , 4,buydig_219; antonline_715; abt_85; bestbuy_542; 
cluster_22517, 192158484822; 20KS003LUS; 40940016; 192876054130; ASTP412UADB5; ZA150273US; TP412UADB51T; , 11,howardcomputer_737; savingslots_529; macmall_40; pcmg_38; cukusa_18; bhphotovideo_120; antonline_571; bestbuy_805; savingslots_464; antonline_912; bestbuy_344; 
cluster_22136, 192330718998; 1FY16US; 81CA000UUS; , 6,savingslots_414; techcrave_270; truecurate_16; buydig_66; antonline_873; bestbuy_730; 
cluster_13754, 51053625; 19962980152; , 1,walmart_253; 
cluster_10812, FJ7FF; , 1,macmall_86; 
cluster_4333, APIPPW5112S; 190198420381; MPL02LLA; , 1,sdicraft_596; 
cluster_1280, 887758970799; E9G67UAABA; , 1,howardcomputer_2165; 
cluster_10923, 889899206379; , 1,techcrave_692; 
cluster_6088, DC2DT94UTBCA; 191628129799; , 1,kaizyr_38; 
cluster_1471, 20L5005BUS; 192651091022; IN4AR758; , 1,microcart_224; 
cluster_4231, 887899651502; , 1,techcrave_1744; 
cluster_2336, XE521QABK02US; 887276296432; , 1,bestbuy_963; 
cluster_5181, FUJEDUP72701090; , 1,techcrave_955; 
cluster_16521, 20KF005HUS; 192563477365; , 2,howardcomputer_2087; macmall_444; 
cluster_3984, LATI5480U6R2TF; 884116260653; , 1,truecurate_144; 
cluster_12822, 20JU0008US; 191200987038; , 1,howardcomputer_791; 
cluster_4521, 190780443262; B01CMYGAGY; CB5571C4G4; , 1,electronicsface_252; 
cluster_7758, Z0V2|22GHz|555X|16GB|256GB|En; , 1,portableone_88; 
cluster_17109, 20M9000FUS; 41236341; 192651172264; , 2,macmall_427; pcmg_542; 
cluster_11605, 725184060113; , 1,techcrave_651; 
cluster_18331, PC51088; 41039346; , 2,macmall_139; pcmg_289; 
cluster_3032, 889842233681; , 1,rlsteinway_91; 
cluster_21922, 192018167094; 2WM45UTABA; 41080670; , 5,abt_129; pcmg_490; antonline_251; savingslots_590; buydig_397; 
cluster_7262, 20LD002TUS; 192330615747; , 1,macmall_362; 
cluster_10571, GETBE23K5DAEDCX; , 1,techcrave_2520; 
cluster_8106, 854333004408; DCLZ014A; , 1,kaizyr_148; 
cluster_22292, 884116317746; J3VWF; LATI5591J3VWF; XA8CTQNZRKXWF7MH; 4CWZPSRFOGPE7IYK; , 6,massgenie_256; massgenie_320; antonline_722; macmall_359; rlsteinway_41; bestbuy_529; 
cluster_1687, FUJBUG0030000WAAAAR; , 1,techcrave_905; 
cluster_8568, 290088103162; PS428RB012AUDEMO; , 1,jw_74; 
cluster_14312, 884116312888; C3181C888BLKPUS; , 1,bestbuy_403; 
cluster_18323, 3YV97UTABA; HEZB15UG5V97; 41040395; 192545310819; , 2,pcmg_649; sdicraft_545; 
cluster_11501, 3YE32UT; 884116282877; , 1,savingslots_302; 
cluster_16123, 192330052818; NOT05263; 20LS0016UK; , 2,cclonline_151; box_0054; 
cluster_2460, 889899504314; B01LNOELBA; 80TV00BJUS; , 1,electronicsface_224; 
cluster_1961, 40940833; PC51127; , 1,pcmg_325; 
cluster_3937, 889894942401; V1E00UCABA; , 1,howardcomputer_477; 
cluster_8004, 470927430; 884116260776; , 1,walmart_532; 
cluster_21920, 192545809276; 4NL54UTABA; CVLMTZRNJL8UCF05; 828269; , 5,microcenter_100; antonline_246; massgenie_78; techcrave_122; macmall_687; 
cluster_9472, 5KU71UTABA; , 1,macmall_611; 
cluster_10531, 188920059; , 1,walmart_842; 
cluster_2364, B01DAS1F1Q; 813567024910; 20F6005HUS; , 1,electronicsface_212; 
cluster_11882, 190780055052; , 1,techcrave_753; 
cluster_9113, 894540647; 889800516290; , 1,walmart_893; 
cluster_7731, G1U99UAABA; 888182507704; , 1,howardcomputer_2253; 
cluster_17734, PC51416; 41592734; , 2,macmall_234; pcmg_373; 
cluster_5771, GETBE23DDAAEHXX; , 1,techcrave_2512; 
cluster_4747, 192545006323; , 1,antonline_313; 
cluster_1965, DZMQZA5PNDR52PK9; , 1,massgenie_4; 
cluster_12590, GETBE23LFAIEEXX; , 1,techcrave_2546; 
cluster_8954, 190781190103; BMHWKBRJVFSWZOVB; , 1,massgenie_759; 
cluster_71, GETBB73C5DAEHXX; , 1,techcrave_2421; 
cluster_13793, 884116204947; XPS92501827WLAN; , 1,truecurate_240; 
cluster_4357, 190781620204; , 1,techcrave_352; 
cluster_21264, 192158801599; 40977159; 20KH002MUS; , 4,antonline_666; techcrave_190; pcmg_499; bestbuy_824; 
cluster_6294, 192651095594; , 1,techcrave_1287; 
cluster_11626, LEN20L9001DUS; , 1,techcrave_1292; 
cluster_3675, 1BS54UT; 192545956284; , 1,savingslots_89; 
cluster_8317, 491288981; 192545207973; , 1,walmart_185; 
cluster_15725, 20L90046US; 192651089487; , 2,macmall_599; howardcomputer_1523; 
cluster_14292, NOT05522; 4713883736053; NXEFHEK017; , 1,cclonline_22; 
cluster_17224, 190940915530; 20H10038UK; NOT04179; , 2,box_0023; cclonline_125; 
cluster_7132, 50998039; 880010011605; , 1,walmart_195; 
cluster_13103, NH.Q3REK.008; 4713883835251; , 1,box_0356; 
cluster_13865, NOT04850; 889842259452; DAK00043; , 1,cclonline_101; 
cluster_11311, 889661185581; , 1,techcrave_1551; 
cluster_12687, 825633446441; 437999998; , 1,walmart_262; 
cluster_12594, 643648651069; 133377633; , 1,walmart_493; 
cluster_9362, SNO818907R999FCB6; , 1,techcrave_391; 
cluster_3066, 813567025092; SPFCE736002; B01NCF496Y; , 1,electronicsface_209; 
cluster_16131, 2HT66UTABA; 191628406548; HE1030G22H66; , 2,howardcomputer_1835; sdicraft_358; 
cluster_10443, MIOZRVI5IBK2UPPT; 884116260523; , 1,massgenie_696; 
cluster_7686, B01LX82O85; NXGHRAA002;F557332ZS; , 1,nautilusnet_81; 
cluster_2990, 190781329473; , 1,techcrave_326; 
cluster_3299, 641719000389; Z0UV0001D; , 1,bestbuy_168; 
cluster_1555, VE21TDKAGHXS; , 1,portableone_341; 
cluster_7949, 2EU85PA; , 1,jw_124; 
cluster_4809, 884116293798; AW17R57798SLVPUS; , 1,bestbuy_140; 
cluster_2557, 4719331945305; SABRE15WV8-CF1; , 1,box_0445; 
cluster_4954, A507UABR318R; , 1,jw_44; 
cluster_7056, 191800576090; , 1,techcrave_1133; 
cluster_3523, N5Y13UAABA; 884116258346; B01MRS3MIS; , 1,electronicsface_164; 
